"Gemeindeverwaltung Birr","Birr","gemeindekanzlei@birr.ch","056 464 43 20","5242","Pestalozzistr.","10","http://www.birr.ch"
"Gemeindeverwaltung Birrhard","Birrhard","gemeindeverwaltung@birrhard.ch","056 225 17 36","5244","Dorfstr.","39","http://www.birrhard.ch/"
"Gemeindeverwaltung","Bischofszell","stadt@bischofszell.ch","071 424 24 24","9220","Marktgasse","11","http://www.bischofszell.ch"
"Amministrazione comunale Bissone","Bissone","info@bissone.ch","091 649 72 80 ","6816","piazza F. Borromini","8","http://www.bissone.ch"
"Gemeindeverwaltung ","Birrwil","gemeindeverwaltung@birrwil.ch","062 765 06 60","5708","Dorf","1","http://www.birrwil.ch"
"Gemeindeverwaltung ","Birmenstorf (AG)","gemeindekanzlei@birmenstorf.ch","056 201 40 65","5413","Badenerstrasse","25","http://www.birmenstorf.ch/"
"Gemeindeverwaltung Birsfelden","Birsfelden","gemeindeverwaltung@birsfelden.bl.ch","061 317 33 33","4127","Hardstrasse","21","http://www.birsfelden.ch"
"Gemeindekanzlei","Birwinken","gemeinde@birwinken.ch","071 649 30 80","8585","Lochäckerstr.","2","http://www.birwinken.ch"
"Gemeinde Blatten","Blatten","info@blatten-vs.ch","027 939 12 05 ","3919","Gisentell","41","http://www.blatten-vs.ch/"
"Gemeindeverwaltung ","Bitsch","info@bitsch.ch","027 927 17 84","3982","Furkastrasse ","88","http://www.bitsch.ch"
"Municipio di Blenio","Blenio","cancelleria@comuneblenio.ch","091 872 11 39","6718","","","https://www.comuneblenio.ch/"
"Gemeindeverwaltung","Blumenstein","gemeinde@blumenstein.ch","033 359 60 60","3638","Stockentalstrasse","2","http://www.blumenstein.ch/"
"Gemeindeverwaltung","Bleienbach","info@bleienbach.ch","062 922 57 20","3368","Neustrasse","4","http://www.bleienbach.ch"
"Gemeindeverwaltung","Blauen","gemeinde@blauen.ch","061 761 17 73","4223","Dorfstr.","15","http://blauen.ch"
"Gemeindeverwaltung","Böckten","info@boeckten.ch","061 985 88 66","4461","Schulweg","2","http://www.boeckten.ch"
"Gemeinde Bister","Bister","gemeinde.bister@gmx.ch ","027 927 16 14","3983","Dörfli","31","https://www.vs.ch/de/web/communes/-/bister"
"Comune di Bodio","Bodio","comune@bodio.ch","091 864 11 22","6743","Piazza del Municipio ","1","http://www.bodio.ch/"
"Commune de Bois-d’Amont","Bois-d'Amont","commune@bois-damont.ch","026 564 23 33","1732","Place de l'Arche","1","https://www.bois-damont.ch/"
"Administration communale de Boécourt","Boécourt","administration@boecourt.ch","032 426 72 06","2856","rte de Séprais","11","http://www.boecourt.ch"
"Gemeindeverwaltung Bolken","Bolken","kanzlei@bolken.ch","062 961 60 10","4556","Schulhausstrasse","13","http://www.bolken.ch"
"Administration communale de Boncourt","Boncourt","info.admboncourt@bluewin.ch","032 475 56 55","2926","rte de France","15","http://www.boncourt.ch"
"Gemeinde Bonaduz","Bonaduz","info@bonaduz.ch","081 660 33 33","7402","Hauptstr.","25","http://www.bonaduz.ch/"
"Commune de Bogis-Bossey","Bogis-Bossey","greffe@bogis-bossey.ch","022 960 52 53","1279","Chemin de la Pinte","2","http://www.bogis-bossey.ch"
"Administration communale de Bofflens","Bofflens","bofflens.greffe@gmail.com ","024 441 03 60","1353","","","http://www.bofflens.ch"
"Gemeindeverwaltung","Bolligen","info@bolligen.ch","031 924 70 70 ","3065","Hühnerbühlstr.","3","http://www.bolligen.ch/de/index.php"
"Einwohnergemeinde Boltigen","Boltigen","gemeindeverwaltung@boltigen.ch ","033 773 83 73 ","3766","Vijelimatte","281 h","http://www.boltigen.ch/"
"Gemeindeverwaltung Boniswil","Boniswil","gemeindeverwaltung@boniswil.ch ","062 767 61 20","5706","","","http://www.boniswil.ch"
"Gemeindeverwaltung Boningen","Boningen","info@boningen.ch ","062 216 85 44","4618","Dorfstr.","52","http://www.boningen.ch"
"Gemeindeverwaltung Bonstetten","Bonstetten","gemeinderatskanzlei@bonstetten.ch","044 701 95 00","8906","Am Rainli","2","http://www.bonstetten.ch"
"Administration communale de Bonfol","Bonfol","commune.bonfol@bluewin.ch","032 474 44 47","2944","Place Louis-Chevrolet","","http://www.bonfol.ch"
"Gemeindeverwaltung","Bönigen","info@boenigen.ch","033 826 10 00","3806","Interlakenstr.","6","http://www.boenigen.ch/"
"Administration communale de Bonvillars","Bonvillars","","024 436 12 50","1427","Rue de la Laiterie","5","https://www.bonvillars.ch/"
"Commune de Borex","Borex","admin@borex.ch","022 367 20 07","1277","Au Village","13","http://www.borex.ch/"
"Amministrazione comunale","Bosco/Gurin","comune-gurin@bluewin.ch ","091 754 14 16","6685","Gemeindehaus","","http://www.bosco-gurin.ch"
"Gemeindeverwaltung Boppelsen","Boppelsen","gemeinde@boppelsen.zh.ch ","044 849 70 00","8113","Oberdorfstr.","2","http://www.boppelsen.ch"
"Gemeindeverwaltung","Bösingen","gemeinde@boesingen.ch","031 747 21 21","3178","Laupenstr.","2","http://www.boesingen.ch"
"Commune de Bossonnens","Bossonnens","mailto:secretariat@bossonnens.ch","021 9474488 ","1615","rue du Bourg-Neuf","12","http://www.bossonnens.ch"
"Gemeindeverwaltung Boswil","Boswil","gemeindekanzlei@boswil.ch","056 678 90 00","5623","Zentralstr.","12","http://www.boswil.ch"
"Administration communale de Bottens","Bottens","bottens@citycable.ch","021 881 15 41","1041","","","http://www.bottens.ch"
"Gemeindeverwaltung Bottenwil","Bottenwil","gemeindeverwaltung@bottenwil.ch","062 721 22 21","4814","Hauptstr.","64","http://www.bottenwil.ch"
"Administration communale","Botterens","botterens@bluewin.ch","026 921 18 37","1652","La Croix du Montet","92","http://www.botterens.ch"
"Gemeindeverwaltung Böttstein","Böttstein","gemeinde@boettstein.ch","056 269 12 20","5314","Kirchweg","16","http://www.boettstein.ch"
"Administration communale","Boudry","commune.boudry@ne.ch","032 886 47 20","2017","Rue Louis-Favre","37","http://www.boudry.ch"
"Gemeindeverwaltung","Bottmingen","gemeinde@bottmingen.bl.ch ","061 426 10 10 ","4103","Schulstr.","1","http://www.bottmingen.ch"
"Politische Gemeinde Bottighofen","Bottighofen","info@bottighofen.ch","071 688 69 49","8598","Schulstrasse","4","http://www.bottighofen.ch/de/"
"Commune de Bougy-Villars","Bougy-Villars","greffe@bougy-villars.ch","021 808 54 41","1172","Place de l’Ancienne Eglise","5","http://www.bougy-villars.ch"
"Administration communale de Boulens","Boulens","secretaire@boulens.ch","021 905 48 07","1063","","","http://www.boulens.ch"
"Administration communale","Bourg-en-Lavaux","info@b-e-l.ch","021 821 04 04","1096","Rte de Lausanne","2","http://www.b-e-l.ch/"
"Administration communale","Bourg-Saint-Pierre","commune.bsp@netplus.ch","027 787 11 42","1946","Route de Raveire","5","https://www.bourg-saint-pierre.ch/"
"Administration communale de Bournens","Bournens","administration@bournens.ch","021 731 13 88","1035","Route de la Plantaz ","12","http://www.bournens.ch/"
"Bureau communal","Bourrignon","bourrignon@bluewin.ch","032 431 17 77","2803","Champs de Courcelles","2","http://www.bourrignon.ch"
"Gemeindeverwaltung Bowil","Bowil","info@bowil.ch","031 711 01 46","3533","Alte Hauptstrasse 7","","http://www.bowil.ch/"
"Commune de Bovernier","Bovernier","info@bovernier.ch","021 785 61 20 ","1932","","","http://www.bovernier.ch/"
"Administration communale de Boussens","Boussens","info@boussens.ch","021 731 33 31","1034","Grand'Rue","1","http://www.boussens.ch/index.htm"
"Gemeindekanzlei Bözberg","Bözberg","verwaltung@boezberg.ch","056 441 68 27","5225","Chapf","7","http://www.boezberg.ch"
"Gemeindekanzlei ","Braunau","info@braunau.ch","071 911 22 68","9502","Friedbergstr.","7","http://www.braunau.ch"
"Comune di Bregaglia","Bregaglia","cancelleria@bregaglia.ch","081 822 60 60","7606","Via ai Crott","17","https://comunedibregaglia.ch/"
"Comune di Breggia","Breggia","info@comunebreggia.ch","091 695 20 20","6835","Piazza dal Cumün","","http://www.comunebreggia.ch"
"Gemeindehaus Breil/Brigels","Breil/Brigels","info@breil.ch","081 941 11 55","7165","Haus Sentupada","","http://www.breil.ch"
"Gemeindeverwaltung Breitenbach","Breitenbach","gemeinde@breitenbach.ch ","061 789 96 96","4226","Fehrenstr.","5","http://www.breitenbach-so.ch"
"Commune de Bremblens","Bremblens","bremblens@bluewin.ch","021 801 19 11","1121","rue du Pressoir","1","http://www.bremblens.ch/"
"Stadt Bremgarten","Bremgarten (AG)","stadtkanzlei@bremgarten.ch","056 648 74 61","5620","Rathausplatz","1","http://www.bremgarten.ch/de/"
"Gemeindeverwaltung","Bremgarten bei Bern","gemeinderat@3047.ch","031 306 64 64","3047","Chutzenstrasse","12","http://www.3047.ch/de/index.php"
"Gemeindeverwaltung","Brenzikofen","info@brenzikofen.ch","031 771 33 36","3671","Schulhausstr.","2","http://www.brenzikofen.ch/Home.aspx"
"Administration communale","Bretigny-sur-Morrens","administration@bretigny.ch ","021 731 25 74","1053","Rue du Village ","3b","http://www.bretigny.ch/"
"Administration communale de Bretonnières","Bretonnières","greffe@bretonnieres.ch","024 453 17 45 ","1329","Rue du Battoir ","1","http://www.bretonnieres.ch"
"Gemeindeverwaltung","Bretzwil","gemeinde@bretzwil.ch","061 943 04 40","4207","Kirchgasse","3","http://www.bretzwil.ch/"
"Einwohnergemeinde Brienz","Brienz (BE)","gemeindeverwaltung@brienz.ch","033 952 22 40","3855","Hauptstrasse","204","http://www.brienz.ch/de/#"
"Gemeindeverwaltung","Brienzwiler","gemeinde@brienzwiler.ch","033 951 17 90","3856","Gässlihaus","","http://www.brienzwiler.ch"
"Gemeindeverwaltung","Brislach","gemeinde@brislach.ch","061 789 92 92","4225","Breitenbachstr.","7","http://www.brislach.ch"
"Stadtgemeinde Brig-Glis","Brig-Glis","info@brig-glis.ch","027 922 41 50","3900","Alte Simplonstrasse","28","http://www.brig.ch/"
"Municipio di Brissago","Brissago","cancelleria@brissago.ch","091 786 81 50","6614","piazza Municipio","1","http://www.brissago.ch/"
"Commune de Broc","Broc","commune@broc.ch","026 921 80 10","1636","rue du Bourg de l'Auge","9","http://www.broc.ch"
"Cancelleria comunale","Brione sopra Minusio","cancelleria@brione.ch","091 743 24 59","6645","via Orselina","1","http://www.brione.ch"
"Gemeindeverwaltung Brittnau","Brittnau","gemeinde@brittnau.ch","062 745 14 14","4805","Vordere Breite","1","http://www.brittnau.ch"
"Administration communale","Brot-Plamboz","Commune.Brot-Plamboz@ne.ch","032 937 13 34","2318","Brot-Dessus","","https://www.brot-plamboz.ch/index.php?id=40761"
"Gemeindeverwaltung","Brügg","info@bruegg.ch","032 374 25 74 ","2555","Mettgasse","1","http://www.bruegg.ch"
"Stadtverwaltung Brugg","Brugg","stadtkanzlei@brugg.ch","056 461 76 76","5201","Hauptstrasse ","3","http://www.stadt-brugg.ch"
"Gemeindeverwaltung Brütten","Brütten","verwaltung@bruetten.ch","052 355 03 55","8311","Brüelgasse","5","http://www.bruetten.ch/de/"
"Gemeindeverwaltung Brunegg","Brunegg","gemeindekanzlei@brunegg.ch ","062 896 12 60","5505","","","http://www.brunegg.ch"
"Amministrazione comunale","Brusino Arsizio","info@brusinoarsizio.ch","091 996 11 88","6827","","","http://www.brusinoarsizio.ch"
"Gemeindeverwaltung","Bubendorf","gemeinde@bubendorf.bl.ch","061 935 90 90 ","4416","Hintergasse","20","http://www.bubendorf.bl.ch/"
"Gemeindeverwaltung Brüttelen","Brüttelen","gemeinde@bruettelen.ch","032 313 15 20","3237","Lindengasse","7","https://www.bruettelen.ch/"
"Gemeindeverwaltung","Brünisried","gemeinde@bruenisried.ch","026 419 21 39","1719","Mehrzweckhalle","","http://www.bruenisried.ch/"
"Cancelleria comunale","Brusio","cancelleria@brusio.ch","081 846 54 61","7743","","","http://www.brusio.ch"
"Gemeindeverwaltung","Bubikon","info@bubikon.ch ","055 253 33 33 ","8608","Rutschbergstrasse","18","http://www.bubikon.ch"
"Gemeindekanzlei","Buch (SH)","gemeindekanzlei@buch-sh.ch","052 740 14 38","8263","Dorfstraße","42","http://www.buch-sh.ch/"
"Gemeindeverwaltung","Buch am Irchel","gemeinde@buchamirchel.ch","052 318 16 01","8414","Kirchstr.","1","http://www.buchamirchel.ch"
"Gemeinderatskanzlei","Buchberg","info@buchberg.ch","044 867 13 11","8454","Dorfstr.","62","http://www.buchberg.ch"
"Gemeinde Buchegg","Buchegg","info@buchegg-so.ch","032 661 50 60","4583","Hauptstrasse","2","http://www.buchegg-so.ch"
"Gemeinde Buchrain","Buchrain","info@buchrain.ch","041 444 20 20","6033","Hauptstrasse","18","http://www.buchrain.ch"
"Gemeindeverwaltung","Buchholterberg","gemeinde@buchholterberg.ch","033 453 80 40","3615","Dorf","19","http://www.buchholterberg.ch/"
"Commune de Buchillon","Buchillon","greffe@buchillon.ch","021 807 34 50","1164","Rue Roger de Lessert ","10","http://www.buchillon.ch"
"Gemeindeverwaltung","Buchs (AG)","gemeindeverwaltung@buchs-aargau.ch","062 834 74 74 ","5033","Mitteldorfstr.","69","http://www.buchs-aargau.ch"
"Gemeindeverwaltung Buchs (SG)","Buchs (SG)","gemeinderatskanzlei@buchs-sg.ch","081 755 75 10","9470","St.Gallerstrasse","2","http://www.buchs-sg.ch"
"Gemeindeverwaltung Buchs (ZH)","Buchs (ZH)","kanzlei@buchs.zh.ch","044 847 45 55","8107","Badenerstr.","1","http://www.buchs-zh.ch"
"Gemeindeverwaltung","Buckten","verwaltung@buckten.bl.ch","062 299 15 77 ","4446","Hauptstrasse","29","http://www.buckten.ch"
"Gemeindeverwaltung Bühl","Bühl","gemeindeverwaltung@buehl.ch","032 381 12 44","3274","Walperswilstr.","14","http://www.buehl.ch/"
"Gemeindeverwaltung","Büetigen","info@bueetigen.ch","032 384 39 79","3263","Hauptstr.","14","http://www.bueetigen.ch/cms/front_content.php?idcat=14"
"Gemeinde Bühler AR","Bühler","info@buehler.ar.ch","071 791 70 21","9055","Dorf","142","http://www.buehlerar.ch"
"Commune de Bullet","Bullet","commune@bullet.ch","024 454 12 64 ","1453","Rte de Sainte-Croix","24","http://www.bullet.ch/"
"Gemeindeverwaltung Bünzen","Bünzen","gemeindeverwaltung@buenzen.ch","056 666 13 02","5624","Bremgartenstr.","2","http://www.buenzen.ch"
"Administration communale","Bulle","secretariat@commune.bulle.ch","026 919 18 00","1630","Grand-Rue","7","http://www.bulle.ch"
"Gemeindeverwaltung","Buochs","info@buochs.ch","041 624 52 52","6374","Beckenriedstr.","9","http://www.buochs.ch"
"Administration communale de Bure","Bure","secretariat@bure.ch","032 466 52 57","2915","Route de Porrentruy","131","http://www.bure.ch/"
"Gemeindeverwaltung","Bürchen","gemeinde@buerchen.ch","027 935 88 88 ","3935","Haselstrasse","42","http://www.buerchen-unterbaech.ch/gemeinde-buerchen"
"Gemeindeverwaltung Büren (SO)","Büren (SO)","verwaltung@bueren-so.ch","061 911 06 44","4413","Seewenstr.","18","http://www.bueren-so.ch/"
"Gemeindeverwaltung","Büren an der Aare","gemeindeschreiberei@bueren.ch","032 352 03 10","3294","Hauptgasse","10","http://www.bueren.ch/de/index.php"
"Gemeindeverwaltung","Burgistein","gemeindeverwaltung@burgistein.ch","033 359 30 40","3664","Burgiwil","21E","http://www.burgistein.ch/"
"Gemeindeverwaltung ","Bürglen (TG)","gemeinde@buerglen-tg.ch","071 634 81 00 ","8575","Mühlestrasse","2","http://www.buerglen-tg.ch"
"Gemeindeverwaltung","Burg im Leimental","verwaltung@burg-il.ch ","061 731 31 01 ","4117","Dorfweg","18","http://www.burg-il.ch"
"Stadtverwaltung ","Burgdorf","zentrale@burgdorf.ch","034 429 91 11","3400","Kirchbühl","23","http://www.burgdorf.ch"
"Gemeindeverwaltung Bürglen","Bürglen (UR)","gemeindekanzlei@buerglen.ch","041 874 10 40","6463","","","http://www.buerglen.ch"
"Administration communale","Bursinel","Administration@Bursinel.ch","021 824 11 72 ","1195","Rte du Village ","30","http://www.bursinel.ch"
"Gemeindeverwaltung","Büron","gemeindeverwaltung@bueron.ch","041 935 40 40 ","6233","Bahnhofstr.","10","http://www.bueron.ch"
"Administration communale","Bursins","greffe@bursins.ch","021 824 14 53","1183","Place du Soleil ","1","http://www.bursins.ch"
"Gemeindeverwaltung","Busswil bei Melchnau","gemeinde@busswil-bm.ch","062 927 23 58","4917","Dörfli","13c","http://www.busswil-bm.ch"
"Commune de Bussigny","Bussigny","greffe@bussigny.ch","021 706 11 20","1030","Place de l'Hôtel-de-Ville","1","http://www.bussigny.ch"
"Cancelleria Comunale","Buseno","cancelleria@buseno.ch","091 827 30 45","6542","","","http://www.buseno.ch"
"Gemeindeverwaltung Büsserach","Büsserach","sekretariat@buesserach.ch","061 789 90 30","4227","Breitenbachstr.","22","http://www.buesserach.ch"
"Politische Gemeinde","Bussnang","einwohnerkontrolle@bussnang.ch","071 626 58 10","9565","Schulstrasse ","1","http://www.bussnang.ch"
"Administration communale","Burtigny","administration@burtigny.ch","022 366 24 12","1268","Chemin de Chisaz","2","http://www.burtigny.ch"
"Commune de Bussy-Chardonney","Bussy-Chardonney","bussy-chardonney@vtxnet.ch","021 800 41 39","1136","Rue de l'ancien Collège","7","http://www.bussy-chardonney.ch"
"Gemeindeverwaltung Bütschwil-Ganterschwil","Bütschwil-Ganterschwil","info@buetschwil-ganterschwil.ch","071 982 82 22","9606","Innerfeld","21","http://www.buetschwil-ganterschwil.ch/"
"Administration communale","Bussy-sur-Moudon","bussy.moudon@bluewin.ch ","021 905 22 62","1514","","","http://www.bussy-sur-moudon.ch/Municipalite/"
"Cancelleria comunale","Cadenazzo","municipio@cadenazzo.ch","091 858 11 77","6593","Cará ","2","http://www.cadenazzo.ch/"
"Gemeindeverwaltung","Büttikon","kanzlei@buettikon.ch","056 622 48 02","5619","Bollstrasse","100","http://www.buettikon.ch"
"Gemeindekanzlei","Büttenhardt","info@buettenhardt.ch","052 649 26 86","8236","Hogeracker","3","http://www.buettenhardt.ch"
"Gemeindeverwaltung","Buus","saegesser@buus.ch","061 845 10 00 ","4463","Hemmikerstr.","7","http://www.buus.ch/"
"Amministrazione comunale","Cademario","info@cademario.ch","091 605 24 18","6936","","","http://www.cademario.ch"
"Gemeindeverwaltung","Buttwil","kanzlei@buttwil.ch","056 675 10 70","5632","Dorfstrasse ","8","http://www.buttwil.ch"
"Gemeinde Buttisholz","Buttisholz","gemeinde@buttisholz.ch ","041 929 60 70","6018","Oberdorf","4","http://www.buttisholz.ch"
"Municipio di Cadempino","Cadempino","municipio@cadempino.ch","091 966 93 44 ","6814","Via Cantonale ","17","http://www.cadempino.ch"
"Cancelleria Comunale","Cama","com.cama@bluewin.ch","091 830 14 41","6557","Strada cantonale","","http://www.cama-gr.ch"
"Calanca","Calanca"," info@calancatal.ch","091 828 13 22","6546","Casa della Monda","","http://www.calancatal.ch/"
"Amministrazione comunale di Capriasca","Capriasca","info@capriasca.ch","091 936 03 60","6950","piazza Motta","","http://www.capriasca.ch"
"Comune di  Campo Vallemaggia","Campo (Vallemaggia)","municipio@campo-vallemaggia.ch","091 754 16 54","6684","Piano di Campo","","www.campo-vallemaggia.ch"
"Amministrazione comunale ","Canobbio","info@canobbio.ch","091 936 30 60","6952","via Trevano","13","http://www.canobbio.ch/"
"Comune di Caslano","Caslano","cancelleria@caslano.ch","091 611 83 00","6987","Via Chiesa","1","http://www.caslano.ch/"
"Administration communale de Carouge","Carouge (GE)","mairie@carouge.ch","022 307 89 87","1227","pl. du Marché","14","http://www.carouge.ch/jahia/Jahia/accueil"
"Cancelleria Comunale","Castaneda","cancelleria@castaneda.ch","091 827 12 31","6540","","","http://www.castaneda.ch"
"Mairie de Cartigny","Cartigny","info@cartigny.ch","022 756 12 77","1236","ch. de la Bergerie","18","http://www.cartigny.ch"
"Amministrazione comunale","Castel San Pietro","info@castelsanpietro.ch","091 646 15 62","6874","Via alla Chiesa","11","http://www.castelsanpietro.ch"
